235.27,8.05E-06,
235.80,8.05E-06,
235.80,8.13E-06,
236.06,8.13E-06,
236.06,8.19E-06,
236.35,8.19E-06,
236.35,8.25E-06,
236.64,8.25E-06,
236.64,8.31E-06,
236.93,8.31E-06,
236.93,8.37E-06,
237.23,8.37E-06,
237.23,8.44E-06,
237.53,8.44E-06,
237.53,8.50E-06,
237.84,8.50E-06,
237.84,8.56E-06,
238.16,8.56E-06,
238.16,8.62E-06,
238.50,8.62E-06,
238.50,8.68E-06,
238.84,8.68E-06,
238.84,8.74E-06,
239.21,8.74E-06,
239.21,8.81E-06,
239.59,8.81E-06,
239.59,8.87E-06,
240.01,8.87E-06,
240.01,8.93E-06,
240.45,8.93E-06,
240.45,8.99E-06,
240.95,8.99E-06,
240.95,9.04E-06,
241.51,9.04E-06,
241.51,9.10E-06,
242.15,9.10E-06,
242.15,9.16E-06,
242.91,9.16E-06,
242.91,9.21E-06,
243.88,9.21E-06,
243.88,9.25E-06,
245.25,9.25E-06,
245.25,9.29E-06,
247.76,9.29E-06,
247.76,9.31E-06,
251.17,9.31E-06,
251.17,9.31E-06,
762.46,9.31E-06,
762.46,9.31E-06,
768.00,9.31E-06,
768.00,9.27E-06,
772.10,9.27E-06,
772.10,9.22E-06,
774.32,9.22E-06,
774.32,9.15E-06,
775.90,9.15E-06,
775.90,9.07E-06,
777.15,9.07E-06,
777.15,8.98E-06,
778.19,8.98E-06,
778.19,8.89E-06,
779.10,8.89E-06,
779.10,8.80E-06,
779.90,8.80E-06,
779.90,8.71E-06,
780.63,8.71E-06,
780.63,8.62E-06,
781.31,8.62E-06,
781.31,8.52E-06,
781.94,8.52E-06,
781.94,8.42E-06,
782.53,8.42E-06,
782.53,8.33E-06,
783.09,8.33E-06,
783.09,8.23E-06,
783.63,8.23E-06,
783.63,8.13E-06,
784.15,8.13E-06,
784.15,8.04E-06,
784.66,8.04E-06,
784.66,7.94E-06,
785.15,7.94E-06,
785.15,7.84E-06,
785.64,7.84E-06,
785.64,7.75E-06,
786.11,7.75E-06,
786.11,7.65E-06,
786.59,7.65E-06,
786.59,7.55E-06,
787.06,7.55E-06,
787.06,7.45E-06,
787.56,7.45E-06,
787.56,7.30E-06,
788.56,7.30E-06,
788.56,7.10E-06,
789.56,7.10E-06,
789.56,6.90E-06,
790.56,6.90E-06,
790.56,6.72E-06,
791.56,6.72E-06,
791.56,6.55E-06,
792.56,6.55E-06,
792.56,6.40E-06,
793.56,6.40E-06,
793.56,6.27E-06,
794.56,6.27E-06,
794.56,6.15E-06,
795.56,6.15E-06,
795.56,6.05E-06,
796.56,6.05E-06,
796.56,5.97E-06,
797.56,5.97E-06,
797.56,5.90E-06,
798.56,5.90E-06,
798.56,5.85E-06,
799.56,5.85E-06,
799.56,5.81E-06,
800.56,5.81E-06,
800.56,5.78E-06,
801.56,5.78E-06,
801.56,5.75E-06,
802.56,5.75E-06,
802.56,5.73E-06,
803.56,5.73E-06,
803.56,5.72E-06,
804.56,5.72E-06,
804.56,5.71E-06,
805.56,5.71E-06,
805.56,5.70E-06,
806.56,5.70E-06,
806.56,5.70E-06,
807.56,5.70E-06,
807.56,5.69E-06,
808.56,5.69E-06,
808.56,5.69E-06,
809.56,5.69E-06,
809.56,5.68E-06,
810.56,5.68E-06,
810.56,5.67E-06,
811.56,5.67E-06,
811.56,5.66E-06,
812.56,5.66E-06,
812.56,5.64E-06,
813.56,5.64E-06,
813.56,5.62E-06,
814.56,5.62E-06,
814.56,5.59E-06,
815.56,5.59E-06,
815.56,5.55E-06,
816.56,5.55E-06,
816.56,5.50E-06,
817.56,5.50E-06,
817.56,5.44E-06,
818.56,5.44E-06,
818.56,5.37E-06,
819.56,5.37E-06,
819.56,5.29E-06,
820.56,5.29E-06,
820.56,5.18E-06,
821.56,5.18E-06,
821.56,5.07E-06,
822.56,5.07E-06,
822.56,4.93E-06,
823.56,4.93E-06,
823.56,4.79E-06,
824.56,4.79E-06,
824.56,4.62E-06,
825.56,4.62E-06,
825.56,4.45E-06,
826.56,4.45E-06,
826.56,4.27E-06,
827.56,4.27E-06,
827.56,4.08E-06,
828.56,4.08E-06,
828.56,3.93E-06,
829.06,3.93E-06,
829.06,3.83E-06,
829.56,3.83E-06,
829.56,3.74E-06,
830.06,3.74E-06,
830.06,3.64E-06,
830.57,3.64E-06,
830.57,3.54E-06,
831.09,3.54E-06,
831.09,3.44E-06,
831.61,3.44E-06,
831.61,3.35E-06,
832.15,3.35E-06,
832.15,3.25E-06,
832.70,3.25E-06,
832.70,3.15E-06,
833.28,3.15E-06,
833.28,3.06E-06,
833.88,3.06E-06,
833.88,2.96E-06,
834.51,2.96E-06,
834.51,2.86E-06,
835.18,2.86E-06,
835.18,2.77E-06,
835.89,2.77E-06,
835.89,2.67E-06,
836.67,2.67E-06,
836.67,2.58E-06,
837.53,2.58E-06,
837.53,2.49E-06,
838.49,2.49E-06,
838.49,2.40E-06,
839.60,2.40E-06,
839.60,2.31E-06,
840.93,2.31E-06,
840.93,2.23E-06,
842.61,2.23E-06,
842.61,2.16E-06,
844.97,2.16E-06,
844.97,2.11E-06,
849.33,2.11E-06,
849.33,2.07E-06,
855.23,2.07E-06,
855.23,2.07E-06,
955.23,2.07E-06,
