0.00814174169,1.0005231448238796
0.00822315911,1.0005353298684352
0.0083053907,1.0005053746620334
0.00838844461,1.000451352546642
0.00847232905,1.0003976958269567
0.00855705234,1.000360501536117
0.00864262287,1.0003429076819377
0.0087290491,1.000338291202509
0.00881633959,1.0003383808372803
0.00890450298,1.0003394547923685
0.00899354801,1.0003424506004586
0.00908348349,1.0003494808564417
0.00917431833,1.0003587357870924
0.00926606151,1.0003660420644407
0.00935872213,1.000368603086783
0.00945230935,1.000367929406512
0.00954683244,1.0003682144353276
0.00964230077,1.0003718331039024
0.00973872377,1.000377995459569
0.00983611101,1.000385204030242
0.00993447212,1.0003940108103249
0.0100338168,1.0004054541237197
0.010134155,1.0004172790484211
0.0102354966,1.000424190058442
0.0103378515,1.000423101947078
0.01044123,1.000416793649763
0.0105456423,1.0004107833786633
0.0106510988,1.000407938044804
0.0107576098,1.0004077182974778
0.0108651859,1.0004091119692697
0.0109738377,1.0004123816728319
0.0110835761,1.0004182125418324
0.0111944118,1.0004271906951827
0.011306356,1.000438824419858
0.0114194195,1.0004502827110404
0.0115336137,1.000456671558344
0.0116489499,1.0004555380318347
0.0117654394,1.0004502359226244
0.0118830937,1.000447044360488
0.0120019247,1.0004501859500283
0.0121219439,1.000460093787096
0.0122431634,1.0004738398581052
0.012365595,1.0004870201686473
0.012489251,1.0004965414673084
0.0126141435,1.0005008397081896
0.0127402849,1.0004980413685995
0.0128676878,1.0004875864399863
0.0129963646,1.0004725606071685
0.0131263283,1.000458433379168
0.0132575916,1.0004491633557995
0.0133901675,1.000452999461247
0.0135240691,1.000482892459913
0.0136593098,1.0005430585879656
0.0137959029,1.0006083173750042
0.013933862,1.0006313707943049
0.0140732006,1.0005875023202395
0.0142139326,1.0005024752288467
0.0143560719,1.0004221910864646
0.0144996326,1.0003676431391813
0.014644629,1.0003309291594777
0.0147910753,1.0003057196770853
0.014938986,1.0003025046585152
0.0150883759,1.0003701180209774
0.0152392596,1.000589828564203
0.0153916522,1.0009964430020248
0.0155455687,1.0014463686113397
0.0157010244,1.0016477574211964
0.0158580347,1.0014397535742903
0.016016615,1.0009624601886413
0.0161767812,1.000471729286706
0.016338549,1.0001219127596992
0.0165019345,0.999966148661627
0.0166669538,0.9999947403982563
0.0168336234,1.00006609547155
0.0170019596,0.9999328808043589
0.0171719792,0.9994503463270669
0.017343699,0.9987393465485604
0.017517136,0.9980455834034195
0.0176923073,0.9975054056458572
0.0178692304,0.9970690708376138
0.0180479227,0.9966060382734248
0.0182284019,0.9960496911801395
0.018410686,0.9953602487949369
0.0185947928,0.994315517947024
0.0187807407,0.9925504815306246
