2.0000000E-004,3.0000000E-002,4.2500000E+000,402,9,5
0.0074089849,0.9998358396
0.0074904024,0.9998339595
0.0075718198,0.9998320502
0.0076532372,0.9998301084
0.0077346546,0.9998281328
0.0078160720,0.9998261234
0.0078974894,0.9998240810
0.0079789069,0.9998220060
0.0080603243,0.9998198983
0.0081417417,0.9998177607
0.0082231591,0.9998155859
0.0083053907,0.9998133763
0.0083884446,0.9998111312
0.0084723291,0.9998088495
0.0085570523,0.9998065303
0.0086426229,0.9998041726
0.0087290491,0.9998017726
0.0088163396,0.9997993200
0.0089045030,0.9997967848
0.0089935480,0.9997940936
0.0090834835,0.9997911107
0.0091743183,0.9997876549
0.0092660615,0.9997835737
0.0093587221,0.9997788401
0.0094523093,0.9997735867
0.0095468324,0.9997680348
0.0096423008,0.9997623774
0.0097387238,0.9997567076
0.0098361110,0.9997510264
0.0099344721,0.9997452807
0.0100338168,0.9997394342
0.0101341550,0.9997334347
0.0102354966,0.9997272456
0.0103378515,0.9997208360
0.0104412300,0.9997141778
0.0105456423,0.9997072434
0.0106510988,0.9997000045
0.0107576098,0.9996924317
0.0108651859,0.9996844931
0.0109738377,0.9996761550
0.0110835761,0.9996673802
0.0111944118,0.9996581284
0.0113063560,0.9996483552
0.0114194195,0.9996380116
0.0115336137,0.9996270435
0.0116489499,0.9996154124
0.0117654394,0.9996030089
0.0118830937,0.9995897796
0.0120019247,0.9995756413
0.0121219439,0.9995605008
0.0122431634,0.9995442535
0.0123655950,0.9995267816
0.0124892510,0.9995079528
0.0126141435,0.9994876171
0.0127402849,0.9994656050
0.0128676878,0.9994417243
0.0129963646,0.9994157563
0.0131263283,0.9993874518
0.0132575916,0.9993565261
0.0133901675,0.9993226535
0.0135240691,0.9992854598
0.0136593098,0.9992445145
0.0137959029,0.9991993209
0.0139338620,0.9991493044
0.0140732006,0.9990937983
0.0142139326,0.9990320267
0.0143560719,0.9989630843
0.0144996326,0.9988858230
0.0146446290,0.9987991680
0.0147910753,0.9987015698
0.0149389860,0.9985912936
0.0150883759,0.9984662806
0.0152392596,0.9983240779
0.0153916522,0.9981617519
0.0155455687,0.9979757796
0.0157010244,0.9977619118
0.0158580347,0.9975150001
0.0160166150,0.9972287779
0.0161767812,0.9968955788
0.0163385490,0.9965059759
0.0165019345,0.9960483141
0.0166669538,0.9955081001
0.0168336234,0.9948672032
0.0170019596,0.9941027972
0.0171719792,0.9931859523
0.0173436990,0.9920797439
0.0175171360,0.9907366938
0.0176923073,0.9890952782
0.0178692304,0.9870751231
0.0180479227,0.9845703396
0.0182284019,0.9814402079
0.0184106860,0.9774960663
0.0185947928,0.9724827673
0.0187807407,0.9660523980
0.0189685481,0.9577271604
0.0191582336,0.9468475851
0.0193498160,0.9325023268
0.0195433141,0.9134385277
0.0197387473,0.8879612949
0.0199361347,0.8538547316
0.0201354961,0.8084043113
0.0203368510,0.7486701955
0.0205402196,0.6723632413
0.0207456218,0.5785253998
0.0209530780,0.4701290580
0.0211626087,0.3546134936
0.0213742348,0.2435420935
0.0215879772,0.1498015439
0.0218038570,0.0834106508
0.0220218955,0.0481776613
0.0222421145,0.0411054253
0.0224645356,0.0545627709
0.0226891810,0.0795594382
0.0229160728,0.1083237854
0.0231452335,0.1354282736
0.0233766859,0.1577387909
0.0236104527,0.1738279454
0.0238465572,0.1833396556
0.0240850228,0.1865149277
0.0243258730,0.1839034593
0.0245691318,0.1762140082
0.0248148231,0.1642485117
0.0250629713,0.1488780450
0.0253136010,0.1310330825
0.0255667370,0.1116911595
0.0258224044,0.0918525365
0.0260806285,0.0725004764
0.0263414347,0.0545481559
0.0266048491,0.0387789872
0.0268708976,0.0257903705
0.0271396066,0.0159516620
0.0274110026,0.0093646471
0.0276851126,0.0059569701
0.0279619638,0.0053790572
0.0282415834,0.0071499062
0.0285239992,0.0106928556
0.0288092392,0.0153955481
0.0290973316,0.0206621282
0.0293883049,0.0259533403
0.0296821880,0.0308133029
0.0299790099,0.0348840805
0.0302788000,0.0379104705
0.0305815880,0.0397377706
0.0308874039,0.0403049797
0.0311962779,0.0396352418
0.0315082407,0.0378246422
0.0318233231,0.0350298752
0.0321415563,0.0314549231
0.0324629719,0.0273367369
0.0327876016,0.0229299779
0.0331154776,0.0184911140
0.0334466324,0.0142624871
0.0337810987,0.0104572780
0.0341189097,0.0072465069
0.0344600988,0.0047492286
0.0348046998,0.0030268809
0.0351527468,0.0020823501
0.0355042742,0.0018637786
0.0358593170,0.0022725943
0.0362179102,0.0031747721
0.0365800893,0.0044140544
0.0369458902,0.0058257683
0.0373153491,0.0072499935
0.0376885025,0.0085430755
0.0380653876,0.0095867877
0.0384460414,0.0102947542
0.0388305019,0.0106160011
0.0392188069,0.0105357026
0.0396109949,0.0100733215
0.0400071049,0.0092784419
0.0404071759,0.0082246749
0.0408112477,0.0070020979
0.0412193602,0.0057087805
0.0416315538,0.0044420319
0.0420478693,0.0032900682
0.0424683480,0.0023248014
0.0428930315,0.0015963910
0.0433219618,0.0011300444
0.0437551814,0.0009253321
0.0441927332,0.0009580115
0.0446346606,0.0011840786
0.0450810072,0.0015455276
0.0455318173,0.0019771337
0.0459871354,0.0024134995
0.0464470068,0.0027956273
0.0469114768,0.0030763765
0.0473805916,0.0032243246
0.0478543975,0.0032257382
0.0483329415,0.0030845646
0.0488162709,0.0028205513
0.0493044336,0.0024657819
0.0497974780,0.0020600729
0.0502954527,0.0016457840
0.0507984073,0.0012626573
0.0513063913,0.0009432891
0.0518194553,0.0007097552
0.0523376498,0.0005717613
0.0528610263,0.0005264838
0.0533896366,0.0005600369
0.0539235329,0.0006502829
0.0544627683,0.0007705290
0.0550073960,0.0008935469
0.0555574699,0.0009953378
0.0561130446,0.0010581274
0.0566741751,0.0010722157
0.0572409168,0.0010364932
0.0578133260,0.0009576387
0.0583914592,0.0008482164
0.0589753738,0.0007240434
0.0595651276,0.0006012983
0.0601607788,0.0004938619
0.0607623866,0.0004113140
0.0613700105,0.0003578790
0.0619837106,0.0003324248
0.0626035477,0.0003294260
0.0632295832,0.0003406205
0.0638618790,0.0003569797
0.0645004978,0.0003705691
0.0651455028,0.0003759342
0.0657969578,0.0003707677
0.0664549274,0.0003557887
0.0671194767,0.0003339468
0.0677906714,0.0003092100
0.0684685781,0.0002852822
0.0691532639,0.0002645874
0.0698447966,0.0002477736
0.0705432445,0.0002338325
0.0712486770,0.0002207573
0.0719611637,0.0002065008
0.0726807754,0.0001899148
0.0734075831,0.0001713508
0.0741416590,0.0001527086
0.0748830756,0.0001368897
0.0756319063,0.0001268081
0.0763882254,0.0001242714
0.0771521076,0.0001291115
0.0779236287,0.0001388979
0.0787028650,0.0001493967
0.0794898936,0.0001557333
0.0802847926,0.0001537915
0.0810876405,0.0001417522
0.0818985169,0.0001208302
0.0827175021,0.0000951792
0.0835446771,0.0000707964
0.0843801239,0.0000537147
0.0852239251,0.0000480321
0.0860761644,0.0000544387
0.0869369260,0.0000697936
0.0878062953,0.0000879871
0.0886843582,0.0001018828
0.0895712018,0.0001057316
0.0904669138,0.0000972205
0.0913715830,0.0000783891
0.0922852988,0.0000550040
0.0932081518,0.0000345333
0.0941402333,0.0000234086
0.0950816356,0.0000245889
0.0960324520,0.0000363893
0.0969927765,0.0000530984
0.0979627043,0.0000672127
0.0989423313,0.0000724423
0.0999317546,0.0000662724
0.1009310722,0.0000509877
0.1019403829,0.0000326711
0.1029597867,0.0000185534
0.1039893846,0.0000138378
0.1050292784,0.0000194149
0.1060795712,0.0000315321
0.1071403669,0.0000436101
0.1082117706,0.0000493861
0.1092938883,0.0000458907
0.1103868272,0.0000348022
0.1114906955,0.0000214842
0.1126056024,0.0000121757
0.1137316584,0.0000107662
0.1148689750,0.0000168481
0.1160176648,0.0000260870
0.1171778414,0.0000327127
0.1183496198,0.0000327497
0.1195331160,0.0000261677
0.1207284472,0.0000167271
0.1219357317,0.0000096245
0.1231550890,0.0000083543
0.1243866399,0.0000126882
0.1256305063,0.0000190016
0.1268868113,0.0000227073
0.1281556794,0.0000212175
0.1294372362,0.0000155045
0.1307316086,0.0000092607
0.1320389247,0.0000062712
0.1333593139,0.0000078319
0.1346929071,0.0000120035
0.1360398361,0.0000151797
0.1374002345,0.0000147787
0.1387742369,0.0000110572
0.1401619792,0.0000067284
0.1415635990,0.0000047466
0.1429792350,0.0000060251
0.1444090274,0.0000088729
0.1458531176,0.0000105283
0.1473116488,0.0000094634
0.1487847653,0.0000065361
0.1502726129,0.0000040831
0.1517753391,0.0000038233
0.1532930925,0.0000054375
0.1548260234,0.0000070269
0.1563742836,0.0000069355
0.1579380265,0.0000052123
0.1595174067,0.0000033978
0.1611125808,0.0000029490
0.1627237066,0.0000038825
0.1643509437,0.0000049162
0.1659944531,0.0000048527
0.1676543976,0.0000037377
0.1693309416,0.0000026598
0.1710242510,0.0000025234
0.1727344935,0.0000031543
0.1744618385,0.0000036311
0.1762064569,0.0000033541
0.1779685214,0.0000026256
0.1797482066,0.0000021797
0.1815456887,0.0000023177
0.1833611456,0.0000026596
0.1851947570,0.0000026906
0.1870467046,0.0000023561
0.1889171717,0.0000020212
0.1908063434,0.0000019655
0.1927144068,0.0000020922
0.1946415509,0.0000021364
0.1965879664,0.0000020073
0.1985538461,0.0000018309
0.2005393845,0.0000017397
0.2025447784,0.0000017346
0.2045702261,0.0000017398
0.2066159284,0.0000017008
0.2086820877,0.0000016116
0.2107689086,0.0000015085
0.2128765977,0.0000014495
0.2150053636,0.0000014513
0.2171554173,0.0000014460
0.2193269714,0.0000013641
0.2215202412,0.0000012497
0.2237354436,0.0000012060
0.2259727980,0.0000012260
0.2282325260,0.0000011954
0.2305148512,0.0000010853
0.2328199998,0.0000010050
0.2351481998,0.0000010094
0.2374996817,0.0000010025
0.2398746786,0.0000009156
0.2422734254,0.0000008299
0.2446961596,0.0000008183
0.2471431212,0.0000008115
0.2496145524,0.0000007412
0.2521106979,0.0000006683
0.2546318049,0.0000006518
0.2571781230,0.0000006364
0.2597499042,0.0000005761
0.2623474032,0.0000005221
0.2649708773,0.0000005063
0.2676205860,0.0000004816
0.2702967919,0.0000004311
0.2729997598,0.0000003961
0.2757297574,0.0000003800
0.2784870550,0.0000003499
0.2812719255,0.0000003128
0.2840846448,0.0000002914
0.2869254912,0.0000002726
0.2897947462,0.0000002446
0.2926926936,0.0000002214
0.2956196206,0.0000002055
0.2985758168,0.0000001861
0.3015615749,0.0000001662
0.3045771907,0.0000001516
0.3076229626,0.0000001374
0.3106991922,0.0000001222
0.3138061841,0.0000001098
0.3169442460,0.0000000988
0.3201136884,0.0000000877
0.3233148253,0.0000000779
0.3265479736,0.0000000694
0.3298134533,0.0000000613
0.3331115878,0.0000000540
0.3364427037,0.0000000478
0.3398071308,0.0000000420
0.3432052021,0.0000000367
0.3466372541,0.0000000322
0.3501036266,0.0000000282
0.3536046629,0.0000000246
0.3571407095,0.0000000215
0.3607121166,0.0000000188
0.3643192378,0.0000000164
0.3679624302,0.0000000144
0.3716420545,0.0000000127
0.3753584750,0.0000000112
0.3791120598,0.0000000099
0.3829031804,0.0000000088
0.3867322122,0.0000000079
0.3905995343,0.0000000071
0.3945055296,0.0000000065
0.3984505849,0.0000000059
0.4024350908,0.0000000055
0.4064594417,0.0000000114
0.4105240361,0.0000000111
0.4146292765,0.0000000102
0.4187755692,0.0000000078
0.4229633249,0.0000000084
0.4271929582,0.0000000066
0.4314648877,0.0000000064
0.4357795366,0.0000000061
0.4401373320,0.0000000051
0.4444951274,0.0000000053
0.4488529227,0.0000000045
0.4532107181,0.0000000045
0.4575685134,0.0000000043
0.461926308814,3.87921357905325E-09
