# zInt rufInt nRough
0.3372383609,-0.9982193480,41
0.2490736738,-0.9802207579,
0.1348260650,-0.9490170080,
0.0960580186,-0.9100323358,
0.0758755412,-0.8661918584,
0.0634433959,-0.8191832728,
0.0550312109,-0.7700456383,
0.0489866733,-0.7194499799,
0.0444606626,-0.6678449845,
0.0409710190,-0.6155383191,
0.0382235199,-0.5627447122,
0.0360286291,-0.5096157380,
0.0342590460,-0.4562589849,
0.0328264660,-0.4027507951,
0.0316681220,-0.3491449707,
0.0307386312,-0.2954788721,
0.0300048757,-0.2417777904,
0.0294427000,-0.1880581548,
0.0290347437,-0.1343299448,
0.0287690150,-0.0805985545,
0.0286379719,-0.0268662841,
0.0286379719,0.0268662841,
0.0287690150,0.0805985545,
0.0290347437,0.1343299448,
0.0294427000,0.1880581548,
0.0300048757,0.2417777904,
0.0307386312,0.2954788721,
0.0316681220,0.3491449707,
0.0328264660,0.4027507951,
0.0342590460,0.4562589849,
0.0360286291,0.5096157380,
0.0382235199,0.5627447122,
0.0409710190,0.6155383191,
0.0444606626,0.6678449845,
0.0489866733,0.7194499799,
0.0550312109,0.7700456383,
0.0634433959,0.8191832728,
0.0758755412,0.8661918584,
0.0960580186,0.9100323358,
0.1348260650,0.9490170080,
0.2490736738,0.9802207579,
0.3372383609,0.9982193480,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
0.0000000000,0.0000000000,
