# Single Parameters
0.0002000000,0.0300000000,4.2500000000,402.0000000000,FALSE
# Model reflectivity and Q
9.99835840E-01,8.14174169E-03,
9.99833960E-01,8.22315911E-03,
9.99832050E-01,8.30539070E-03,
9.99830108E-01,8.38844461E-03,
9.99828133E-01,8.47232905E-03,
9.99826123E-01,8.55705234E-03,
9.99824081E-01,8.64262287E-03,
9.99822006E-01,8.72904910E-03,
9.99819898E-01,8.81633959E-03,
9.99817761E-01,8.90450298E-03,
9.99815586E-01,8.99354801E-03,
9.99813376E-01,9.08348349E-03,
9.99811131E-01,9.17431833E-03,
9.99808850E-01,9.26606151E-03,
9.99806530E-01,9.35872213E-03,
9.99804173E-01,9.45230935E-03,
9.99801773E-01,9.54683244E-03,
9.99799320E-01,9.64230077E-03,
9.99796785E-01,9.73872377E-03,
9.99794094E-01,9.83611101E-03,
9.99791111E-01,9.93447212E-03,
9.99787655E-01,1.00338168E-02,
9.99783574E-01,1.01341550E-02,
9.99778840E-01,1.02354966E-02,
9.99773587E-01,1.03378515E-02,
9.99768035E-01,1.04412300E-02,
9.99762377E-01,1.05456423E-02,
9.99756708E-01,1.06510988E-02,
9.99751026E-01,1.07576098E-02,
9.99745281E-01,1.08651859E-02,
9.99739434E-01,1.09738377E-02,
9.99733435E-01,1.10835761E-02,
9.99727246E-01,1.11944118E-02,
9.99720836E-01,1.13063560E-02,
9.99714178E-01,1.14194195E-02,
9.99707243E-01,1.15336137E-02,
9.99700005E-01,1.16489499E-02,
9.99692432E-01,1.17654394E-02,
9.99684493E-01,1.18830937E-02,
9.99676155E-01,1.20019247E-02,
9.99667380E-01,1.21219439E-02,
9.99658128E-01,1.22431634E-02,
9.99648355E-01,1.23655950E-02,
9.99638012E-01,1.24892510E-02,
9.99627043E-01,1.26141435E-02,
9.99615412E-01,1.27402849E-02,
9.99603009E-01,1.28676878E-02,
9.99589780E-01,1.29963646E-02,
9.99575641E-01,1.31263283E-02,
9.99560501E-01,1.32575916E-02,
9.99544253E-01,1.33901675E-02,
9.99526782E-01,1.35240691E-02,
9.99507953E-01,1.36593098E-02,
9.99487617E-01,1.37959029E-02,
9.99465605E-01,1.39338620E-02,
9.99441724E-01,1.40732006E-02,
9.99415756E-01,1.42139326E-02,
9.99387452E-01,1.43560719E-02,
9.99356526E-01,1.44996326E-02,
9.99322654E-01,1.46446290E-02,
9.99285460E-01,1.47910753E-02,
9.99244515E-01,1.49389860E-02,
9.99199321E-01,1.50883759E-02,
9.99149304E-01,1.52392596E-02,
9.99093798E-01,1.53916522E-02,
9.99032027E-01,1.55455687E-02,
9.98963084E-01,1.57010244E-02,
9.98885823E-01,1.58580347E-02,
9.98799168E-01,1.60166150E-02,
9.98701570E-01,1.61767812E-02,
9.98591294E-01,1.63385490E-02,
9.98466281E-01,1.65019345E-02,
9.98324078E-01,1.66669538E-02,
9.98161752E-01,1.68336234E-02,
9.97975780E-01,1.70019596E-02,
9.97761912E-01,1.71719792E-02,
9.97515000E-01,1.73436990E-02,
9.97228778E-01,1.75171360E-02,
9.96895579E-01,1.76923073E-02,
9.96505976E-01,1.78692304E-02,
9.96048314E-01,1.80479227E-02,
9.95508100E-01,1.82284019E-02,
9.94867203E-01,1.84106860E-02,
9.94102797E-01,1.85947928E-02,
9.93185952E-01,1.87807407E-02,
9.92079744E-01,1.89685481E-02,
9.90736694E-01,1.91582336E-02,
9.89095278E-01,1.93498160E-02,
9.87075123E-01,1.95433141E-02,
9.84570340E-01,1.97387473E-02,
9.81440208E-01,1.99361347E-02,
9.77496066E-01,2.01354961E-02,
9.72482767E-01,2.03368510E-02,
9.66052398E-01,2.05402196E-02,
9.57727160E-01,2.07456218E-02,
9.46847585E-01,2.09530780E-02,
9.32502327E-01,2.11626087E-02,
9.13438528E-01,2.13742348E-02,
8.87961295E-01,2.15879772E-02,
8.53854732E-01,2.18038570E-02,
8.08404311E-01,2.20218955E-02,
7.48670196E-01,2.22421145E-02,
6.72363241E-01,2.24645356E-02,
5.78525400E-01,2.26891810E-02,
4.70129058E-01,2.29160728E-02,
3.54613494E-01,2.31452335E-02,
2.43542093E-01,2.33766859E-02,
1.49801544E-01,2.36104527E-02,
8.34106508E-02,2.38465572E-02,
4.81776613E-02,2.40850228E-02,
4.11054253E-02,2.43258730E-02,
5.45627709E-02,2.45691318E-02,
7.95594382E-02,2.48148231E-02,
1.08323785E-01,2.50629713E-02,
1.35428274E-01,2.53136010E-02,
1.57738791E-01,2.55667370E-02,
1.73827945E-01,2.58224044E-02,
1.83339656E-01,2.60806285E-02,
1.86514928E-01,2.63414347E-02,
1.83903459E-01,2.66048491E-02,
1.76214008E-01,2.68708976E-02,
1.64248512E-01,2.71396066E-02,
1.48878045E-01,2.74110026E-02,
1.31033083E-01,2.76851126E-02,
1.11691159E-01,2.79619638E-02,
9.18525365E-02,2.82415834E-02,
7.25004764E-02,2.85239992E-02,
5.45481559E-02,2.88092392E-02,
3.87789872E-02,2.90973316E-02,
2.57903705E-02,2.93883049E-02,
1.59516620E-02,2.96821880E-02,
9.36464715E-03,2.99790099E-02,
5.95697012E-03,3.02788000E-02,
5.37905717E-03,3.05815880E-02,
7.14990622E-03,3.08874039E-02,
1.06928556E-02,3.11962779E-02,
1.53955481E-02,3.15082407E-02,
2.06621282E-02,3.18233231E-02,
2.59533403E-02,3.21415563E-02,
3.08133029E-02,3.24629719E-02,
3.48840805E-02,3.27876016E-02,
3.79104705E-02,3.31154776E-02,
3.97377706E-02,3.34466324E-02,
4.03049797E-02,3.37810987E-02,
3.96352418E-02,3.41189097E-02,
3.78246422E-02,3.44600988E-02,
3.50298752E-02,3.48046998E-02,
3.14549231E-02,3.51527468E-02,
2.73367369E-02,3.55042742E-02,
2.29299779E-02,3.58593170E-02,
1.84911140E-02,3.62179102E-02,
1.42624871E-02,3.65800893E-02,
1.04572780E-02,3.69458902E-02,
7.24650694E-03,3.73153491E-02,
4.74922855E-03,3.76885025E-02,
3.02688089E-03,3.80653876E-02,
2.08235007E-03,3.84460414E-02,
1.86377864E-03,3.88305019E-02,
2.27259426E-03,3.92188069E-02,
3.17477213E-03,3.96109949E-02,
4.41405441E-03,4.00071049E-02,
5.82576827E-03,4.04071759E-02,
7.24999350E-03,4.08112477E-02,
8.54307547E-03,4.12193602E-02,
9.58678771E-03,4.16315538E-02,
1.02947542E-02,4.20478693E-02,
1.06160011E-02,4.24683480E-02,
1.05357026E-02,4.28930315E-02,
1.00733215E-02,4.33219618E-02,
9.27844194E-03,4.37551814E-02,
8.22467491E-03,4.41927332E-02,
7.00209793E-03,4.46346606E-02,
5.70878048E-03,4.50810072E-02,
4.44203194E-03,4.55318173E-02,
3.29006819E-03,4.59871354E-02,
2.32480139E-03,4.64470068E-02,
1.59639098E-03,4.69114768E-02,
1.13004439E-03,4.73805916E-02,
9.25332074E-04,4.78543975E-02,
9.58011477E-04,4.83329415E-02,
1.18407858E-03,4.88162709E-02,
1.54552761E-03,4.93044336E-02,
1.97713366E-03,4.97974780E-02,
2.41349945E-03,5.02954527E-02,
2.79562726E-03,5.07984073E-02,
3.07637652E-03,5.13063913E-02,
3.22432463E-03,5.18194553E-02,
3.22573821E-03,5.23376498E-02,
3.08456464E-03,5.28610263E-02,
2.82055128E-03,5.33896366E-02,
2.46578195E-03,5.39235329E-02,
2.06007293E-03,5.44627683E-02,
1.64578396E-03,5.50073960E-02,
1.26265732E-03,5.55574699E-02,
9.43289149E-04,5.61130446E-02,
7.09755230E-04,5.66741751E-02,
5.71761333E-04,5.72409168E-02,
5.26483842E-04,5.78133260E-02,
5.60036882E-04,5.83914592E-02,
6.50282920E-04,5.89753738E-02,
7.70528962E-04,5.95651276E-02,
8.93546854E-04,6.01607788E-02,
9.95337774E-04,6.07623866E-02,
1.05812736E-03,6.13700105E-02,
1.07221574E-03,6.19837106E-02,
1.03649317E-03,6.26035477E-02,
9.57638671E-04,6.32295832E-02,
8.48216435E-04,6.38618790E-02,
7.24043377E-04,6.45004978E-02,
6.01298283E-04,6.51455028E-02,
4.93861881E-04,6.57969578E-02,
4.11314047E-04,6.64549274E-02,
3.57878961E-04,6.71194767E-02,
3.32424811E-04,6.77906714E-02,
3.29425957E-04,6.84685781E-02,
3.40620526E-04,6.91532639E-02,
3.56979681E-04,6.98447966E-02,
3.70569070E-04,7.05432445E-02,
3.75934221E-04,7.12486770E-02,
3.70767717E-04,7.19611637E-02,
3.55788745E-04,7.26807754E-02,
3.33946755E-04,7.34075831E-02,
3.09209991E-04,7.41416590E-02,
2.85282204E-04,7.48830756E-02,
2.64587424E-04,7.56319063E-02,
2.47773554E-04,7.63882254E-02,
2.33832539E-04,7.71521076E-02,
2.20757284E-04,7.79236287E-02,
2.06500791E-04,7.87028650E-02,
1.89914784E-04,7.94898936E-02,
1.71350801E-04,8.02847926E-02,
1.52708636E-04,8.10876405E-02,
1.36889695E-04,8.18985169E-02,
1.26808110E-04,8.27175021E-02,
1.24271355E-04,8.35446771E-02,
1.29111500E-04,8.43801239E-02,
1.38897859E-04,8.52239251E-02,
1.49396669E-04,8.60761644E-02,
1.55733262E-04,8.69369260E-02,
1.53791513E-04,8.78062953E-02,
1.41752250E-04,8.86843582E-02,
1.20830212E-04,8.95712018E-02,
9.51792280E-05,9.04669138E-02,
7.07963889E-05,9.13715830E-02,
5.37146798E-05,9.22852988E-02,
4.80321056E-05,9.32081518E-02,
5.44386545E-05,9.41402333E-02,
6.97936023E-05,9.50816356E-02,
8.79870688E-05,9.60324520E-02,
1.01882829E-04,9.69927765E-02,
1.05731607E-04,9.79627043E-02,
9.72204745E-05,9.89423313E-02,
7.83890503E-05,9.99317546E-02,
5.50039579E-05,1.00931072E-01,
3.45332505E-05,1.01940383E-01,
2.34086250E-05,1.02959787E-01,
2.45889087E-05,1.03989385E-01,
3.63893141E-05,1.05029278E-01,
5.30984474E-05,1.06079571E-01,
6.72127301E-05,1.07140367E-01,
7.24422844E-05,1.08211771E-01,
6.62724089E-05,1.09293888E-01,
5.09876528E-05,1.10386827E-01,
3.26711123E-05,1.11490695E-01,
1.85534405E-05,1.12605602E-01,
1.38378357E-05,1.13731658E-01,
1.94149125E-05,1.14868975E-01,
3.15320608E-05,1.16017665E-01,
4.36101215E-05,1.17177841E-01,
4.93861008E-05,1.18349620E-01,
4.58907329E-05,1.19533116E-01,
3.48021543E-05,1.20728447E-01,
2.14842042E-05,1.21935732E-01,
1.21756706E-05,1.23155089E-01,
1.07662282E-05,1.24386640E-01,
1.68480871E-05,1.25630506E-01,
2.60869846E-05,1.26886811E-01,
3.27127151E-05,1.28155679E-01,
3.27496774E-05,1.29437236E-01,
2.61676676E-05,1.30731609E-01,
1.67270632E-05,1.32038925E-01,
9.62448795E-06,1.33359314E-01,
8.35425145E-06,1.34692907E-01,
1.26882455E-05,1.36039836E-01,
1.90015896E-05,1.37400235E-01,
2.27073213E-05,1.38774237E-01,
2.12175224E-05,1.40161979E-01,
1.55044921E-05,1.41563599E-01,
9.26068108E-06,1.42979235E-01,
6.27121516E-06,1.44409027E-01,
7.83191875E-06,1.45853118E-01,
1.20034586E-05,1.47311649E-01,
1.51797004E-05,1.48784765E-01,
1.47787169E-05,1.50272613E-01,
1.10571894E-05,1.51775339E-01,
6.72838726E-06,1.53293092E-01,
4.74655058E-06,1.54826023E-01,
6.02507102E-06,1.56374284E-01,
8.87294945E-06,1.57938026E-01,
1.05283442E-05,1.59517407E-01,
9.46341765E-06,1.61112581E-01,
6.53610528E-06,1.62723707E-01,
4.08305469E-06,1.64350944E-01,
3.82330813E-06,1.65994453E-01,
5.43753911E-06,1.67654398E-01,
7.02687510E-06,1.69330942E-01,
6.93552018E-06,1.71024251E-01,
5.21226465E-06,1.72734494E-01,
3.39778763E-06,1.74461838E-01,
2.94902332E-06,1.76206457E-01,
3.88245931E-06,1.77968521E-01,
4.91618489E-06,1.79748207E-01,
4.85269520E-06,1.81545689E-01,
3.73767004E-06,1.83361146E-01,
2.65980735E-06,1.85194757E-01,
2.52340047E-06,1.87046705E-01,
3.15429810E-06,1.88917172E-01,
3.63108639E-06,1.90806343E-01,
3.35408165E-06,1.92714407E-01,
2.62560346E-06,1.94641551E-01,
2.17969644E-06,1.96587966E-01,
2.31774471E-06,1.98553846E-01,
2.65960991E-06,2.00539385E-01,
2.69063373E-06,2.02544778E-01,
2.35613337E-06,2.04570226E-01,
2.02117164E-06,2.06615928E-01,
1.96550594E-06,2.08682088E-01,
2.09216771E-06,2.10768909E-01,
2.13643415E-06,2.12876598E-01,
2.00727798E-06,2.15005364E-01,
1.83088692E-06,2.17155417E-01,
1.73974957E-06,2.19326971E-01,
1.73463790E-06,2.21520241E-01,
1.73980186E-06,2.23735444E-01,
1.70078009E-06,2.25972798E-01,
1.61164371E-06,2.28232526E-01,
1.50848835E-06,2.30514851E-01,
1.44952390E-06,2.32820000E-01,
1.45126139E-06,2.35148200E-01,
1.44595607E-06,2.37499682E-01,
